Date,GLD,QQQ,SCHD,SPY,TLTW,fed_rate
2022-02-18,177.1199951171875,334.1979675292969,24.21917724609375,414.32373046875,,0.08
2022-02-25,176.5500030517578,338.36669921875,24.244230270385746,417.6823425292969,,0.08
2022-03-04,183.67999267578125,330.0780944824219,24.31312370300293,412.358154296875,,0.08
2022-03-11,185.08999633789065,317.4543151855469,23.70560836791992,400.8128662109375,,0.08
2022-03-18,179.3000030517578,343.9642944335937,24.66385269165039,425.4595642089844,,0.08
2022-03-25,182.3800048828125,352.0907897949219,24.883060455322266,433.2792663574219,,0.08
2022-04-01,179.5,354.5402526855469,24.811037063598636,433.4994812011719,,0.33
2022-04-08,181.47000122070312,342.0968322753906,24.883060455322266,428.3787841796875,,0.33
2022-04-15,184.0399932861328,331.5934143066406,24.645063400268555,419.0181274414063,,0.33
2022-04-22,180.2899932861328,318.8266906738281,24.3507022857666,407.77197265625,,0.33
2022-04-29,176.91000366210938,306.9220275878906,23.68681907653809,394.333984375,,0.33
2022-05-06,175.4199981689453,303.0028991699219,24.12209892272949,393.7023010253906,,0.33
2022-05-13,168.7899932861328,295.84051513671875,23.89350128173828,384.4948425292969,,0.33
2022-05-20,172.02999877929688,282.8483581542969,23.401853561401367,372.9232482910156,,0.33
2022-05-27,172.85000610351562,302.8558654785156,24.776588439941406,397.4542541503906,,0.33
2022-06-03,172.5800018310547,300.0144958496094,24.44151496887207,392.9366455078125,,0.33
2022-06-10,174.5399932861328,283.0051574707031,23.392457962036133,373.0859069824219,,0.33
2022-06-17,171.27000427246094,269.1409912109375,22.017719268798828,351.68505859375,,0.33
2022-06-24,170.08999633789062,289.2135009765625,22.863231658935547,374.9666748046875,,0.33
2022-07-01,168.32000732421875,276.96209716796875,22.60018348693848,366.46917724609375,,1.68
2022-07-08,162.3000030517578,289.9399719238281,22.703523635864254,373.6113586425781,,1.68
2022-07-15,159.00999450683594,286.5236511230469,22.487449645996094,370.20843505859375,,1.68
2022-07-22,160.6699981689453,296.4582824707031,22.60331153869629,379.7825927734375,,1.68
2022-07-29,164.10000610351562,309.6815795898437,23.307905197143555,396.02777099609375,,1.68
2022-08-05,165.2899932861328,315.8563232421875,23.36427497863769,397.450439453125,,1.68
2022-08-12,167.8699951171875,324.33807373046875,24.187864303588867,410.5524291992188,,1.68
2022-08-19,162.72000122070312,316.94598388671875,24.18473243713379,405.7845764160156,,1.68
2022-08-26,161.75999450683594,301.8085021972656,23.257801055908203,389.6065979003906,26.080286026000977,1.68
2022-09-02,159.25999450683594,289.7632141113281,22.55634307861328,377.04296875,25.504512786865234,1.68
2022-09-09,159.82000732421875,301.46490478515625,23.257801055908203,390.84661865234375,25.11284828186035,1.68
2022-09-16,155.83999633789062,284.0204467773437,22.29329490661621,372.144287109375,24.873876571655277,1.68
2022-09-23,153.00999450683594,270.9493713378906,21.50920867919922,355.1470031738281,24.61697006225586,1.68
2022-09-30,154.6699981689453,262.8359375,20.990989685058597,344.7517395019531,24.0440731048584,1.68
2022-10-07,157.8800048828125,264.6454467773437,21.35753631591797,350.1665954589844,23.814964294433597,1.68
2022-10-14,152.97999572753906,256.42388916015625,21.46813201904297,345.1860656738281,23.27102851867676,1.68
2022-10-21,154.14999389648438,270.86090087890625,22.15066146850586,361.2664489746094,22.08180046081543,1.68
2022-10-28,153.16000366210938,276.5648803710937,23.446208953857425,375.48388671875,22.771011352539062,1.68
2022-11-04,156.47000122070312,260.29864501953125,23.21553611755371,363.2547607421875,22.570676803588867,1.68
2022-11-11,164.55999755859375,283.1932373046875,24.30569076538086,384.6437072753906,23.307201385498047,1.68
2022-11-18,162.7899932861328,280.10528564453125,24.31201171875,382.24993896484375,23.43798446655273,1.68
